fecha,hora,objeto,centro_x,centro_y,centro_x_old,centro_y_old,vd_x,vd_y,centro_x_obst,centro_y_obst,vd_angulo,vd_distancia
04/04/24,17:58:43,person,91,84,90,83,0,0,202,123,0,117.65
04/04/24,17:58:45,person,90,83,91,84,0,0,90,83,0,0.0
04/04/24,17:58:45,person,90,83,91,84,0,0,5,153,0,110.11
04/04/24,17:58:45,person,90,83,91,84,0,0,202,124,0,119.27
04/04/24,17:58:47,person,93,75,90,83,0,0,93,75,0,0.0
04/04/24,17:58:47,person,93,75,90,83,0,0,6,153,0,116.85
04/04/24,17:58:47,person,93,75,90,83,0,0,204,121,0,120.15
04/04/24,17:58:49,person,98,79,93,75,0,0,98,79,0,0.0
04/04/24,17:58:49,person,98,79,93,75,0,0,7,151,0,116.04
04/04/24,17:58:49,person,98,79,93,75,0,0,205,121,0,114.95
04/04/24,18:01:11,person,83,76,83,76,0,0,83,76,0,0.0
04/04/24,18:01:11,person,83,76,83,76,0,0,246,86,0,163.31
04/04/24,18:01:11,person,83,76,83,76,0,0,4,160,0,115.31
04/04/24,18:01:11,person,83,76,83,76,0,0,199,125,0,125.92
04/04/24,18:01:13,person,85,80,83,76,0,0,85,80,0,0.0
04/04/24,18:01:13,person,85,80,83,76,0,0,200,126,0,123.86
04/04/24,18:01:15,person,87,88,85,80,0,0,87,88,0,0.0
04/04/24,18:01:15,person,87,88,85,80,0,0,200,126,0,119.22
04/04/24,18:01:15,person,87,88,85,80,0,0,4,162,0,111.2
04/04/24,18:01:17,person,90,83,87,88,0,0,90,83,0,0.0
04/04/24,18:01:17,person,90,83,87,88,0,0,201,123,0,117.99
04/04/24,18:01:17,person,90,83,87,88,0,0,4,162,0,116.78
04/04/24,18:01:19,person,91,84,90,83,0,0,91,84,0,0.0
04/04/24,18:01:19,person,91,84,90,83,0,0,4,154,0,111.66
04/04/24,18:01:19,person,91,84,90,83,0,0,202,123,0,117.65
04/04/24,18:01:21,person,90,83,91,84,0,0,90,83,0,0.0
04/04/24,18:01:21,person,90,83,91,84,0,0,5,153,0,110.11
04/04/24,18:01:21,person,90,83,91,84,0,0,202,124,0,119.27
04/04/24,18:01:24,person,93,75,90,83,0,0,93,75,0,0.0
04/04/24,18:01:24,person,93,75,90,83,0,0,6,153,0,116.85
04/04/24,18:01:24,person,93,75,90,83,0,0,204,121,0,120.15
04/04/24,18:01:26,person,98,79,93,75,0,0,98,79,0,0.0
04/04/24,18:01:26,person,98,79,93,75,0,0,7,151,0,116.04
04/04/24,18:01:26,person,98,79,93,75,0,0,205,121,0,114.95
04/04/24,18:01:28,person,98,79,98,79,0,0,98,79,0,0.0
04/04/24,18:01:28,person,98,79,98,79,0,0,9,153,0,115.75
04/04/24,18:01:28,person,98,79,98,79,0,0,207,122,0,117.18
04/04/24,18:01:30,person,100,77,98,79,0,0,11,159,0,121.02
04/04/24,18:01:30,person,100,77,98,79,0,0,100,77,0,0.0
04/04/24,18:01:30,person,100,77,98,79,0,0,209,116,0,115.77
04/04/24,18:01:32,person,100,77,100,77,0,0,12,160,0,120.97
04/04/24,18:01:32,person,100,77,100,77,0,0,100,77,0,0.0
04/04/24,18:01:32,person,100,77,100,77,0,0,122,46,0,38.01
04/04/24,18:01:32,person,100,77,100,77,0,0,210,117,0,117.05
04/04/24,18:01:34,person,104,75,100,77,0,0,13,159,0,123.84
04/04/24,18:01:34,person,104,75,100,77,0,0,104,75,0,0.0
04/04/24,18:01:36,person,104,75,104,75,0,0,16,157,0,120.28
04/04/24,18:01:36,person,104,75,104,75,0,0,104,75,0,0.0
04/04/24,18:01:39,person,104,77,104,75,0,0,17,158,0,118.87
04/04/24,18:01:39,person,104,77,104,75,0,0,104,77,0,0.0
04/04/24,18:01:39,person,104,77,104,75,0,0,242,63,0,138.71
04/04/24,18:01:41,person,107,76,104,77,0,0,19,159,0,120.97
04/04/24,18:01:41,person,107,76,104,77,0,0,107,76,0,0.0
04/04/24,18:01:41,person,107,76,104,77,0,0,244,64,0,137.52
04/04/24,18:01:43,person,107,76,107,76,0,0,19,159,0,120.97
04/04/24,18:01:43,person,107,76,107,76,0,0,107,76,0,0.0
04/04/24,18:01:43,person,107,76,107,76,0,0,242,75,0,135.0
04/04/24,18:01:43,person,107,76,107,76,0,0,131,45,0,39.2
04/04/24,18:01:45,person,110,76,107,76,0,0,20,161,0,123.79
04/04/24,18:01:45,person,110,76,107,76,0,0,110,76,0,0.0
04/04/24,18:01:45,person,110,76,107,76,0,0,243,84,0,133.24
04/04/24,18:01:45,person,110,76,107,76,0,0,131,48,0,35.0
04/04/24,18:01:47,person,111,74,110,76,0,0,23,160,0,123.04
04/04/24,18:01:47,person,111,74,110,76,0,0,111,74,0,0.0
04/04/24,18:01:47,person,111,74,110,76,0,0,133,55,0,29.07
04/04/24,18:01:47,person,111,74,110,76,0,0,243,85,0,132.46
04/04/24,18:01:49,person,113,71,111,74,0,0,23,159,0,125.87
04/04/24,18:01:49,person,113,71,111,74,0,0,113,71,0,0.0
04/04/24,18:01:49,person,113,71,111,74,0,0,136,53,0,29.21
04/04/24,18:01:49,person,113,71,111,74,0,0,243,91,0,131.53
04/04/24,18:01:52,person,113,74,113,71,0,0,25,156,0,120.28
04/04/24,18:01:52,person,113,74,113,71,0,0,1,98,0,114.54
04/04/24,18:01:52,person,113,74,113,71,0,0,113,74,0,0.0
04/04/24,18:01:52,person,113,74,113,71,0,0,141,50,0,36.88
04/04/24,18:01:52,person,113,74,113,71,0,0,243,91,0,131.11
04/04/24,18:01:54,person,113,74,113,74,0,0,25,156,0,120.28
04/04/24,18:01:54,person,113,74,113,74,0,0,1,101,0,115.21
04/04/24,18:01:54,person,113,74,113,74,0,0,113,74,0,0.0
04/04/24,18:01:54,person,113,74,113,74,0,0,145,45,0,43.19
04/04/24,18:01:54,person,113,74,113,74,0,0,244,88,0,131.75
04/04/24,18:01:56,person,114,77,113,74,0,0,27,161,0,120.93
04/04/24,18:01:56,person,114,77,113,74,0,0,4,99,0,112.18
04/04/24,18:01:56,person,114,77,113,74,0,0,114,77,0,0.0
04/04/24,18:01:56,person,114,77,113,74,0,0,144,54,0,37.8
04/04/24,18:01:56,person,114,77,113,74,0,0,243,91,0,129.76
04/04/24,18:01:58,person,115,75,114,77,0,0,30,162,0,121.63
04/04/24,18:01:58,person,115,75,114,77,0,0,7,98,0,110.42
04/04/24,18:01:58,person,115,75,114,77,0,0,115,75,0,0.0
04/04/24,18:01:58,person,115,75,114,77,0,0,142,63,0,29.55
04/04/24,18:01:58,person,115,75,114,77,0,0,243,94,0,129.4
04/04/24,18:02:00,person,115,78,115,75,0,0,32,162,0,118.09
04/04/24,18:02:00,person,115,78,115,75,0,0,9,93,0,107.06
04/04/24,18:02:00,person,115,78,115,75,0,0,115,78,0,0.0
04/04/24,18:02:00,person,115,78,115,75,0,0,151,50,0,45.61
04/04/24,18:02:00,person,115,78,115,75,0,0,243,96,0,129.26
04/04/24,18:02:02,person,119,79,115,78,0,0,35,160,0,116.69
04/04/24,18:02:02,person,119,79,115,78,0,0,119,79,0,0.0
04/04/24,18:02:02,person,119,79,115,78,0,0,11,93,0,108.9
04/04/24,18:02:02,person,119,79,115,78,0,0,153,49,0,45.34
04/04/24,18:02:02,person,119,79,115,78,0,0,243,97,0,125.3
04/04/24,18:02:04,person,119,81,119,79,0,0,119,81,0,0.0
04/04/24,18:02:04,person,119,81,119,79,0,0,36,160,0,114.59
04/04/24,18:02:04,person,119,81,119,79,0,0,11,93,0,108.66
04/04/24,18:02:04,person,119,81,119,79,0,0,156,50,0,48.27
04/04/24,18:02:04,person,119,81,119,79,0,0,243,95,0,124.79
04/04/24,18:02:07,person,119,81,119,81,0,0,119,81,0,0.0
04/04/24,18:02:07,person,119,81,119,81,0,0,10,96,0,110.03
04/04/24,18:02:07,person,119,81,119,81,0,0,38,163,0,115.26
04/04/24,18:02:07,person,119,81,119,81,0,0,155,50,0,47.51
04/04/24,18:02:07,person,119,81,119,81,0,0,242,97,0,124.04
04/04/24,18:02:09,person,122,82,119,81,0,0,122,82,0,0.0
04/04/24,18:02:09,person,122,82,119,81,0,0,10,96,0,112.87
04/04/24,18:02:09,person,122,82,119,81,0,0,44,154,0,106.15
04/04/24,18:02:09,person,122,82,119,81,0,0,158,51,0,47.51
04/04/24,18:02:09,person,122,82,119,81,0,0,245,104,0,124.95
04/04/24,18:02:11,person,125,80,122,82,0,0,10,98,0,116.4
04/04/24,18:02:11,person,125,80,122,82,0,0,125,80,0,0.0
04/04/24,18:02:11,person,125,80,122,82,0,0,48,157,0,108.89
04/04/24,18:02:11,person,125,80,122,82,0,0,159,48,0,46.69
04/04/24,18:02:11,person,125,80,122,82,0,0,243,110,0,121.75
04/04/24,18:02:13,person,126,80,125,80,0,0,47,159,0,111.72
04/04/24,18:02:13,person,126,80,125,80,0,0,126,80,0,0.0
04/04/24,18:02:13,person,126,80,125,80,0,0,10,98,0,117.39
04/04/24,18:02:13,person,126,80,125,80,0,0,245,110,0,122.72
04/04/24,18:02:13,person,126,80,125,80,0,0,158,51,0,43.19
04/04/24,18:02:15,person,128,78,126,80,0,0,48,160,0,114.56
04/04/24,18:02:15,person,128,78,126,80,0,0,128,78,0,0.0
04/04/24,18:02:15,person,128,78,126,80,0,0,10,98,0,119.68
04/04/24,18:02:15,person,128,78,126,80,0,0,163,49,0,45.45
04/04/24,18:02:15,person,128,78,126,80,0,0,243,113,0,120.21
04/04/24,18:02:17,person,133,76,128,78,0,0,49,160,0,118.79
04/04/24,18:02:17,person,133,76,128,78,0,0,133,76,0,0.0
04/04/24,18:02:17,person,133,76,128,78,0,0,12,98,0,122.98
04/04/24,18:02:17,person,133,76,128,78,0,0,165,49,0,41.87
04/04/24,18:02:17,person,133,76,128,78,0,0,245,110,0,117.05
04/04/24,18:05:15,person,136,70,133,76,0,0,50,162,0,125.94
04/04/24,18:05:15,person,136,70,133,76,0,0,136,70,0,0.0
04/04/24,18:05:15,person,136,70,133,76,0,0,168,50,0,37.74
04/04/24,18:05:15,person,136,70,133,76,0,0,15,90,0,122.64
04/04/24,18:05:15,person,136,70,133,76,0,0,245,111,0,116.46
04/04/24,18:05:17,person,134,74,136,70,0,0,52,161,0,119.55
04/04/24,18:05:17,person,134,74,136,70,0,0,134,74,0,0.0
04/04/24,18:05:17,person,134,74,136,70,0,0,168,54,0,39.45
04/04/24,18:05:17,person,134,74,136,70,0,0,16,99,0,120.62
04/04/24,18:05:17,person,134,74,136,70,0,0,245,115,0,118.33
